size_sqm,bedrooms,location,price
132.65,6,Suburban,320158.48
138.77,5,Industrial,256585.06
58.58,3,Downtown,235603.9
150.27,6,Rural,212018.55
144.5,6,Industrial,284716.13
79.33,3,Downtown,298971.36
110.24,4,Industrial,197440.17
118.43,5,Downtown,470911.98
114.62,5,City Center,384151.39
133.35,6,Downtown,520426.4
177.25,8,Rural,259833.67
163.27,7,Industrial,306548.0
67.51,2,Industrial,120035.85
144.88,6,Industrial,271233.2
173.16,7,Suburban,423921.67
135.47,6,Suburban,333212.68
163.64,6,Rural,224483.22
200.49,8,City Center,680110.45
160.95,7,Suburban,386269.76
129.97,5,Downtown,506136.2
161.8,6,Rural,230766.54
125.8,6,City Center,445192.54
120.96,5,Downtown,470904.43
105.94,4,Industrial,202186.15
182.54,7,Suburban,431818.07
87.26,4,Downtown,354412.99
181.29,7,City Center,623349.13
139.99,5,Rural,186728.56
64.03,3,Downtown,257957.14
134.71,6,Rural,192955.97
36.0,2,Industrial,72648.41
145.02,5,City Center,491547.96
155.41,7,City Center,543352.78
96.31,4,Suburban,232375.52
124.94,4,City Center,415718.72
198.17,8,Downtown,776424.04
99.77,5,Downtown,393918.46
77.64,3,Downtown,303356.94
179.27,7,Industrial,334102.8
198.5,8,City Center,668486.46
120.15,4,City Center,397869.48
160.46,6,Downtown,620223.82
173.66,6,Suburban,412020.07
90.3,4,Suburban,217087.26
100.59,4,City Center,338253.3
169.23,8,City Center,591818.94
187.4,8,Rural,275728.57
142.52,5,City Center,473518.7
84.81,3,Downtown,330272.99
199.48,8,Industrial,385081.67
98.76,3,City Center,329454.49
106.59,6,City Center,386100.47
133.69,6,Downtown,523448.3
182.17,7,Rural,255057.42
154.16,6,City Center,529272.12
136.59,6,Suburban,333876.24
138.53,5,Suburban,317309.08
121.74,5,Suburban,294490.17
142.33,6,Industrial,265659.37
30.0,1,Industrial,56523.0
108.14,4,City Center,369935.1
129.65,6,City Center,454234.63
73.96,3,City Center,249335.31
135.45,6,Industrial,255239.4
111.82,5,City Center,378797.45
190.22,8,Downtown,748853.6
182.92,7,Rural,243864.79
101.37,4,Suburban,238096.55
113.97,4,Suburban,272570.98
117.04,5,Downtown,454931.34
101.93,4,City Center,345044.86
127.8,5,Industrial,242617.5
89.67,5,City Center,318515.15
74.78,2,City Center,247090.16
144.91,5,Suburban,344707.9
145.18,6,Suburban,354365.37
87.83,4,Industrial,171607.05
155.81,6,Suburban,361961.43
94.74,4,City Center,323666.67
130.13,6,Downtown,516812.13
152.81,6,Industrial,298549.64
118.66,6,Downtown,478512.24
138.19,5,City Center,459224.91
99.34,4,Industrial,191424.22
112.14,5,Downtown,435159.68
111.77,5,Industrial,214779.43
90.14,4,City Center,305345.6
112.93,4,Industrial,199808.55
58.06,3,City Center,194872.8
100.35,4,Industrial,183214.78
108.6,5,Industrial,210401.47
109.75,5,Suburban,279255.62
110.34,4,City Center,380907.31
117.53,5,Rural,163709.43
139.18,5,Industrial,262777.49
154.98,6,Downtown,594991.39
94.01,4,Suburban,226155.78
71.87,3,Suburban,167714.93
78.32,4,Industrial,150434.34
100.51,4,Rural,148624.88
105.92,4,Suburban,251939.29
89.2,4,City Center,310551.47
68.16,2,Industrial,112259.0
101.76,4,Industrial,185215.75
127.26,6,Rural,180312.06
143.8,6,City Center,488204.54
97.7,4,City Center,324767.23
103.48,4,Rural,137431.09
82.93,3,Downtown,317561.24
118.74,5,City Center,406160.3
86.06,4,Downtown,343498.99
142.93,5,Downtown,544374.89
48.57,2,Industrial,94271.01
105.61,4,Industrial,190136.22
132.04,4,Suburban,305476.59
127.35,5,Industrial,250745.07
227.72,8,City Center,756511.04
133.99,5,City Center,443962.0
79.84,3,Downtown,302976.36
116.18,5,City Center,405629.29
48.95,2,Industrial,93071.22
116.78,5,Industrial,218950.02
86.68,4,Industrial,174431.64
156.62,7,Rural,235470.61
98.02,3,City Center,328339.17
115.33,5,Suburban,277317.73
94.58,4,City Center,316777.06
189.55,8,City Center,642545.16
107.15,4,Rural,156474.29
193.3,8,City Center,665257.85
152.57,6,Downtown,602185.25
139.28,5,Industrial,264686.0
134.75,5,Industrial,261309.99
135.75,5,Rural,194598.89
42.89,2,Industrial,77710.65
108.84,5,Downtown,429483.32
153.81,7,Rural,223922.32
118.04,4,Suburban,268876.23
63.79,3,Industrial,119813.61
117.9,5,City Center,397317.47
188.16,8,Downtown,746498.77
169.88,7,Downtown,663330.84
117.52,5,Industrial,216499.76
158.06,6,Suburban,376320.94
105.34,4,City Center,356852.16
51.85,2,Suburban,114443.27
83.02,4,Suburban,209917.72
182.52,8,Industrial,351261.33
109.04,4,City Center,364326.83
110.26,5,Industrial,215076.96
108.01,4,Industrial,199947.71
196.17,8,Downtown,774924.12
185.04,7,Industrial,343515.53
208.75,8,Rural,294521.21
113.64,4,City Center,390781.57
131.82,5,Downtown,508022.43
59.33,2,City Center,196631.89
179.08,7,Downtown,703936.82
73.29,3,Rural,106157.82
128.67,6,Industrial,259609.53
76.11,4,Downtown,305596.65
96.45,3,Downtown,365587.64
86.51,3,Downtown,339055.26
95.68,4,Rural,142357.99
98.44,4,City Center,342068.28
98.07,5,Rural,150234.25
153.33,6,Downtown,597709.75
75.81,3,Downtown,294889.21
128.82,5,Industrial,240118.49
168.72,6,Rural,220676.37
99.47,4,Rural,139791.15
91.28,3,Suburban,204749.49
110.78,4,City Center,366111.04
167.19,5,Suburban,388650.02
127.76,5,Suburban,296305.61
98.75,5,City Center,338820.28
139.36,6,Industrial,269127.6
75.91,2,Industrial,134815.47
147.25,6,City Center,499167.14
136.34,5,City Center,449110.88
107.69,4,Rural,139268.66
86.46,4,Rural,130522.57
84.53,4,Rural,122499.76
141.39,5,Rural,189231.69
169.16,7,Downtown,654219.27
94.51,5,Downtown,388645.92
138.34,6,Industrial,271416.2
36.52,3,Downtown,166820.22
96.62,3,Downtown,359117.52
118.76,6,Rural,179496.64
83.61,3,Rural,106285.66
82.54,3,City Center,272912.24
93.29,4,Rural,125006.82
131.69,5,City Center,445687.13
112.51,5,City Center,378748.52
30.47,1,Downtown,117249.63
35.17,1,Rural,37011.99
95.73,4,Downtown,381919.88
138.31,6,Rural,205227.46
30.0,1,Downtown,124689.0
100.01,4,Downtown,387161.78
98.95,5,Downtown,395681.3
175.53,6,Industrial,331655.27
104.6,4,Downtown,403683.95
135.32,5,Suburban,314166.12
125.65,5,Suburban,291599.57
34.78,2,Suburban,98324.68
150.73,5,City Center,504774.87
128.62,5,Downtown,494118.51
140.33,5,Suburban,325348.49
277.05,8,City Center,905319.52
36.64,2,Suburban,96337.96
188.99,7,Rural,252682.87
108.5,4,Industrial,201865.15
131.49,5,Downtown,507468.05
118.18,4,Industrial,217210.27
103.03,4,Industrial,187245.82
97.21,4,Rural,144595.68
133.18,5,Rural,191265.35
59.31,3,Rural,98999.05
150.02,6,City Center,513408.5
103.35,4,Suburban,252538.45
74.8,3,Downtown,301540.29
102.0,4,Rural,143083.49
170.29,7,Downtown,659162.89
98.59,4,Downtown,383359.09
134.34,6,Downtown,533320.51
90.76,4,Rural,122898.75
150.32,6,Rural,216730.87
147.42,6,Suburban,350788.62
193.94,8,Rural,278637.35
112.98,4,Rural,159076.44
146.75,6,Downtown,579821.67
123.92,5,Suburban,306034.4
171.83,7,Industrial,321321.31
91.25,4,Rural,134223.7
149.8,7,Rural,221420.21
112.21,4,Industrial,198774.16
117.43,5,Downtown,467845.66
123.67,5,Suburban,287407.2
130.09,6,Downtown,507175.66
115.35,4,City Center,394238.51
128.59,5,Rural,181342.53
183.12,7,City Center,620997.17
159.42,6,Rural,216971.99
154.77,6,City Center,522617.55
101.78,5,Industrial,198562.63
84.43,3,Rural,117450.37
158.21,7,Rural,230414.02
155.04,6,City Center,520640.62
178.91,8,Suburban,428180.65
95.84,3,City Center,323162.32
110.82,6,Rural,176279.05
54.42,3,Rural,89317.63
104.3,4,Suburban,257626.31
159.86,5,Downtown,599577.87
101.34,4,Suburban,240974.37
145.62,5,Downtown,554174.17
112.38,5,Rural,169548.88
132.96,6,Industrial,264195.42
74.09,2,Industrial,136613.52
123.41,5,City Center,422362.13
30.0,2,Suburban,84334.0
112.52,5,Suburban,283878.31
54.78,2,Industrial,107285.61
168.24,6,Downtown,654874.23
151.1,7,Suburban,380941.59
138.67,5,Downtown,530034.94
180.84,7,Downtown,700357.87
82.04,4,Downtown,326709.69
189.89,8,Downtown,745687.85
157.29,6,City Center,531076.99
110.54,6,City Center,392935.37
165.42,7,Industrial,324023.21
75.75,3,City Center,258280.78
87.02,3,Suburban,208098.87
95.66,5,City Center,344842.23
98.84,4,Suburban,241288.78
77.74,3,Suburban,177809.39
168.92,6,Downtown,657327.63
109.65,4,Industrial,214241.74
134.1,6,Downtown,519552.7
97.19,4,Downtown,370380.81
47.18,2,City Center,162847.6
130.8,6,City Center,454089.88
43.51,3,Suburban,109981.6
117.25,5,City Center,394090.91
65.27,2,City Center,208586.2
199.49,8,Rural,282976.04
156.45,6,Suburban,363712.02
124.23,5,Suburban,301013.3
170.55,6,Rural,235130.27
86.15,4,Suburban,213387.72
141.74,6,Industrial,269004.76
127.99,4,Industrial,236798.63
130.56,5,Rural,187119.8
170.89,7,City Center,582318.42
149.3,6,Industrial,289255.53
131.55,6,Rural,193743.95
53.8,2,Industrial,96397.75
81.6,3,Downtown,309125.52
115.09,5,Rural,171314.64
123.73,5,Suburban,305396.79
74.79,3,Industrial,142533.78
216.47,8,Suburban,516416.13
180.66,8,Rural,256111.76
144.08,6,Industrial,269540.1
122.88,6,Suburban,302847.95
111.51,5,City Center,383866.92
81.92,3,City Center,270576.78
123.1,6,Downtown,488233.27
130.31,5,Rural,172250.1
70.33,2,Suburban,151315.15
133.37,6,Downtown,519287.7
113.79,6,Rural,180831.64
43.69,2,City Center,152093.09
85.58,3,Suburban,204307.2
103.46,4,Industrial,199784.67
195.51,8,City Center,672168.52
142.26,6,Industrial,274038.19
66.58,3,Industrial,134499.11
139.44,6,Suburban,335380.9
58.11,3,Suburban,150004.68
163.31,6,Industrial,314386.46
101.16,5,Downtown,406237.55
116.25,5,Industrial,233103.83
173.03,7,Industrial,336041.8
68.51,3,Suburban,158744.91
64.12,3,Rural,84240.27
96.66,4,City Center,336014.08
161.54,7,Suburban,402388.31
59.23,2,Downtown,223208.55
30.0,1,City Center,100394.0
101.95,5,Suburban,261895.29
142.07,6,Suburban,341729.26
168.01,6,Rural,220092.47
101.47,4,Downtown,397291.41
103.54,3,Downtown,397458.28
166.16,6,Suburban,396613.06
45.21,1,Rural,50303.33
104.46,4,Suburban,239202.34
127.62,5,Industrial,236991.43
137.97,6,Industrial,267710.12
99.61,3,Rural,127825.73
121.38,5,Suburban,301413.28
30.0,1,Rural,33972.0
93.67,4,Suburban,231019.13
138.14,6,Suburban,337853.7
80.71,4,Industrial,155175.36
122.36,5,City Center,421456.11
137.87,7,Downtown,552890.15
106.3,3,Downtown,409716.11
126.82,4,Rural,167191.55
81.49,3,Downtown,324112.44
111.74,6,Industrial,223323.32
144.41,6,City Center,500764.94
126.28,5,Suburban,311729.84
96.54,3,Suburban,218230.5
128.97,6,Industrial,249678.98
148.58,6,Downtown,573021.37
38.0,2,Suburban,91255.7
166.36,6,Downtown,635769.37
106.55,4,Industrial,209121.72
137.02,5,Suburban,330626.19
167.89,7,Rural,246095.88
65.13,2,City Center,216135.16
91.62,3,Downtown,349311.26
108.46,4,Downtown,416574.18
88.65,3,Downtown,339781.51
189.4,7,Downtown,736049.12
85.73,4,Industrial,169701.67
97.78,4,Industrial,188744.19
128.18,5,Industrial,236438.34
71.91,3,Industrial,130730.03
104.17,4,Suburban,241307.54
132.7,5,Industrial,252663.2
106.69,4,Suburban,261122.17
116.26,4,Rural,159121.53
98.83,4,Industrial,183450.07
59.42,2,Rural,72330.19
132.86,5,Industrial,249703.59
190.2,8,Rural,263602.32
120.74,5,City Center,418201.2
129.01,5,Rural,183933.56
147.71,6,Suburban,346237.82
69.23,3,Downtown,269548.73
188.1,8,Rural,277146.59
128.09,5,Downtown,503267.03
185.27,7,City Center,626839.83
90.68,3,City Center,296489.04
192.72,8,Suburban,474957.95
151.01,6,Suburban,364218.44
142.12,6,Rural,205831.6
129.36,5,Industrial,248901.47
110.06,5,City Center,378262.57
168.02,6,Downtown,653850.43
125.61,6,Industrial,256471.59
41.32,1,City Center,131340.64
75.31,3,Rural,115096.54
112.57,4,City Center,379472.51
132.4,5,Suburban,306999.92
117.74,4,Downtown,454219.61
168.76,7,Downtown,668022.91
41.96,2,Suburban,99962.85
125.74,5,Industrial,232730.28
47.28,1,Suburban,113585.66
150.39,6,Downtown,582730.72
116.22,5,Rural,176022.65
136.78,5,Industrial,251763.6
85.44,3,City Center,286941.04
171.18,8,Rural,256412.6
161.67,7,Industrial,316433.48
143.34,6,Downtown,560776.2
114.82,5,Downtown,443750.59
143.19,6,Rural,198015.29
91.72,2,Industrial,151408.45
154.22,6,City Center,521004.68
185.98,7,City Center,636037.71
162.82,6,Suburban,378125.84
90.82,3,Rural,123950.9
134.46,4,Industrial,241340.04
68.27,3,Rural,98711.34
142.9,6,City Center,494018.84
138.02,6,Industrial,266538.2
45.21,2,Downtown,168593.71
73.53,2,Downtown,286583.26
108.67,3,Industrial,196609.67
107.97,3,Rural,130712.61
71.62,2,Rural,89182.92
135.56,5,Downtown,521596.02
130.06,5,Downtown,505216.31
112.23,4,City Center,373391.7
89.77,4,Industrial,166539.51
161.95,6,Rural,223923.29
186.22,7,City Center,635091.85
100.66,5,Rural,141201.54
95.51,3,Downtown,373744.63
139.65,6,Industrial,273027.46
105.68,4,Suburban,258971.65
114.42,4,Industrial,216449.17
149.59,6,Suburban,362505.25
43.63,2,City Center,157819.27
172.73,6,Suburban,410148.19
122.91,5,Suburban,294675.44
103.54,4,City Center,358074.82
116.43,5,Industrial,215695.95
118.5,5,City Center,409783.52
50.75,2,Downtown,203387.82
179.8,8,Downtown,703313.35
121.65,4,Suburban,281642.05
137.72,5,City Center,455794.26
158.06,6,City Center,531473.97
79.15,3,City Center,266452.51
138.94,5,Industrial,249893.31
109.29,5,Rural,168501.36
153.87,6,Rural,220926.83
34.91,1,Rural,47076.9
116.04,4,Industrial,221852.34
95.89,4,City Center,321555.52
137.29,6,Rural,191136.52
138.8,6,City Center,480886.3
91.69,4,Suburban,222775.93
91.51,4,Rural,139921.05
115.57,5,Suburban,288887.77
84.13,3,Industrial,161197.47
153.68,6,Downtown,595925.72
105.23,4,Industrial,188415.57
30.0,1,Industrial,51490.0
105.01,3,Industrial,179455.68
78.46,4,Rural,125249.25
54.75,2,Suburban,123725.93
70.5,3,Rural,102447.93
124.38,4,Downtown,474122.19
173.15,7,Industrial,326849.45
132.53,5,City Center,439800.14
95.74,4,Downtown,380064.53
138.24,6,Suburban,342081.34
101.64,4,Downtown,393438.36
92.22,4,Rural,134206.99
73.83,2,City Center,243581.48
49.93,3,Rural,86803.85
104.4,5,Industrial,211842.58
126.32,5,Industrial,233351.21
116.14,4,Downtown,447998.69
103.36,4,Industrial,195101.98
82.17,3,Industrial,148688.24
144.33,6,Suburban,356481.7
67.31,3,Suburban,155981.45
151.04,6,Rural,209277.12
79.91,3,Rural,118675.32
89.9,4,Suburban,214365.18
61.33,3,Downtown,251233.07
99.94,5,Suburban,255447.83
159.01,7,Rural,223436.5
140.63,5,City Center,469722.37
159.14,5,Industrial,292900.33
140.89,6,City Center,477454.11
75.85,3,City Center,261868.62
106.77,4,Industrial,209304.65
88.79,4,Suburban,209991.07
173.22,6,Downtown,660071.49
72.13,3,City Center,256062.36
155.75,7,Downtown,624347.68
155.72,7,Rural,222226.15
193.18,8,City Center,663961.42
103.61,4,Rural,153307.54
148.49,6,Suburban,356614.77
211.27,8,City Center,703924.22
95.29,4,Rural,135106.33
58.6,2,Rural,76292.39
44.8,2,Suburban,102918.2
148.51,6,Downtown,578452.68
44.67,3,Downtown,181789.97
105.11,5,City Center,359699.71
137.49,6,Suburban,343490.05
127.41,3,City Center,421740.06
137.02,6,Downtown,540574.28
128.89,5,Suburban,304273.19
171.15,6,Industrial,317294.95
81.91,3,Suburban,200436.69
92.92,3,Suburban,207260.39
89.09,4,Industrial,178312.43
153.21,5,Rural,193547.67
156.02,6,Rural,217557.94
138.05,6,Rural,195569.01
167.34,7,Downtown,656874.11
72.88,3,Suburban,170743.73
186.69,7,Industrial,352782.45
180.93,7,Downtown,698665.41
149.42,6,Industrial,293999.32
191.27,8,Downtown,747121.85
53.74,3,Downtown,226951.75
99.02,3,Downtown,380343.26
90.59,4,Industrial,174204.79
148.86,5,City Center,488434.52
77.99,2,Downtown,297435.3
150.3,6,Rural,200803.81
174.82,7,Suburban,417109.89
147.81,6,City Center,511964.35
131.35,6,City Center,452534.12
80.49,3,Industrial,152569.6
86.13,3,City Center,283300.88
169.98,8,Industrial,334228.13
151.17,6,Industrial,292680.94
118.44,5,Rural,168934.22
103.28,4,Downtown,404811.66
38.97,1,City Center,136082.06
77.17,2,Downtown,289473.66
196.46,8,Downtown,764498.67
68.78,3,Downtown,262896.22
127.58,5,Industrial,247604.79
160.3,7,Downtown,627263.16
69.8,2,City Center,229447.28
127.39,6,Industrial,260733.63
157.52,6,City Center,530804.86
120.5,5,Industrial,223448.96
234.74,8,Suburban,550597.24
53.26,2,Suburban,131913.06
162.35,7,Suburban,385070.28
113.09,4,Suburban,270719.86
150.88,5,Industrial,285213.21
137.65,6,Downtown,549098.0
90.67,3,Rural,112663.75
129.16,7,Rural,198766.86
45.68,2,Suburban,108157.88
144.13,6,Downtown,563007.65
131.93,5,City Center,441162.02
145.55,5,Downtown,564987.42
162.32,6,City Center,537689.2
134.7,5,Rural,184541.79
125.92,6,Downtown,508663.52
84.76,4,Downtown,340600.43
91.51,4,Rural,129503.17
167.47,7,Downtown,663177.85
177.45,7,City Center,593410.25
110.48,4,Downtown,430021.54
121.84,6,City Center,420262.33
83.82,3,Suburban,200999.85
166.91,7,Downtown,649229.96
146.62,5,City Center,490138.02
197.65,8,Rural,274909.7
84.87,4,Suburban,210580.15
104.88,4,Downtown,415142.89
129.26,5,City Center,437572.51
145.86,6,Downtown,564030.54
111.37,4,City Center,377809.88
85.08,4,Downtown,329842.45
155.26,6,Suburban,363233.6
148.85,6,Suburban,352511.83
83.35,3,Downtown,314284.63
174.22,7,Downtown,684320.99
166.81,8,Industrial,333903.92
125.37,5,Downtown,494462.51
123.18,4,Downtown,461345.7
142.16,6,Suburban,335265.62
85.53,3,Downtown,336333.57
121.2,6,Rural,179963.26
33.9,2,Downtown,138203.3
155.06,5,Industrial,274229.34
57.54,2,City Center,183985.81
180.14,8,Suburban,437829.59
106.8,4,Rural,136803.2
111.53,4,City Center,381514.96
94.89,3,Rural,115925.64
108.48,3,Suburban,249719.89
176.74,7,Industrial,343112.88
30.0,2,Suburban,76722.0
171.08,7,Rural,248538.62
133.52,6,Rural,187535.94
71.72,3,Suburban,170567.27
76.99,4,Downtown,302418.26
187.06,8,Suburban,448951.44
82.18,3,Industrial,160565.59
73.87,3,Suburban,183068.96
165.49,7,City Center,562176.75
133.54,6,Downtown,523319.4
82.48,3,City Center,282310.93
128.66,5,Suburban,310928.0
78.97,3,Downtown,298292.62
164.03,7,City Center,571714.57
162.45,7,City Center,550186.52
141.28,5,Downtown,538964.87
134.47,6,Downtown,533684.55
190.45,7,Rural,268485.52
119.99,5,Downtown,476931.09
72.73,2,Suburban,157298.07
137.98,7,Industrial,280237.43
203.44,8,Rural,276482.88
79.41,3,Downtown,314484.67
105.54,5,Industrial,202691.23
136.66,6,Rural,194318.84
117.84,5,Suburban,282654.61
80.71,4,Industrial,163260.79
164.87,6,Downtown,642734.1
212.8,8,Downtown,828336.7
127.85,4,Suburban,304255.52
83.84,3,Rural,104669.27
58.04,3,Industrial,121272.37
130.32,6,Suburban,328043.08
164.16,7,Rural,234340.09
139.01,6,City Center,470512.13
119.9,5,City Center,411573.54
96.43,4,Rural,126717.13
76.31,3,Downtown,294913.09
153.39,6,Downtown,587941.19
156.55,6,City Center,535216.59
58.17,3,Downtown,224968.83
183.59,7,Downtown,703651.46
142.96,6,Rural,197896.85
175.98,8,Rural,246022.79
66.31,3,Downtown,256376.12
65.37,2,Rural,91933.03
114.04,4,Industrial,206557.84
140.11,6,City Center,483326.13
191.85,8,Industrial,360289.65
148.24,6,Industrial,284382.73
110.29,4,Downtown,424096.62
78.95,4,Downtown,319656.31
169.2,6,Industrial,317710.03
81.41,2,Industrial,146069.67
185.14,8,Suburban,456342.48
108.62,4,Suburban,247567.23
183.62,8,City Center,632687.85
147.16,6,Industrial,289522.88
114.52,5,Rural,168502.18
99.22,3,Suburban,229304.29
106.36,4,Downtown,414788.9
137.13,6,Industrial,256427.0
123.09,5,Rural,164373.26
96.25,5,Rural,140248.54
113.37,5,Rural,162126.74
123.14,5,Downtown,472375.78
34.85,1,Suburban,84671.27
138.33,5,Rural,190404.72
80.81,3,Suburban,181646.3
73.87,3,City Center,259138.11
52.51,2,Downtown,206428.79
48.24,1,Suburban,114331.6
65.78,2,Suburban,157147.2
91.64,4,Rural,126345.16
198.13,8,Rural,281793.37
98.96,4,Downtown,392220.85
127.11,5,Suburban,303632.01
136.02,6,Industrial,272568.88
125.24,5,Rural,171221.61
116.9,4,Rural,154845.26
72.19,2,City Center,235475.75
178.04,7,Downtown,690615.86
192.29,6,Suburban,435680.73
52.69,2,Suburban,119156.3
79.04,3,Suburban,180556.71
108.81,4,Rural,148919.59
81.42,3,Downtown,316235.71
140.24,6,Suburban,335208.24
90.87,4,Industrial,177664.67
206.6,8,City Center,705893.73
167.62,7,City Center,566037.83
128.5,5,Suburban,311046.92
161.08,7,Rural,228147.45
164.24,7,City Center,559265.05
97.44,3,City Center,315656.3
87.35,4,City Center,298075.93
123.13,5,City Center,422020.17
154.47,6,Suburban,360988.89
125.56,4,Downtown,487722.46
56.92,2,Downtown,212841.49
87.89,3,Rural,117224.02
117.04,5,Industrial,219552.63
116.97,5,Downtown,460971.82
198.9,8,Industrial,376855.53
64.56,3,Downtown,263119.69
140.22,6,Downtown,556119.49
179.56,7,Rural,250676.52
210.86,8,City Center,716334.97
103.82,4,Rural,143847.1
139.66,6,Downtown,547685.12
142.79,6,City Center,479747.24
127.82,5,City Center,429396.81
116.05,5,City Center,397319.58
137.44,6,Industrial,259004.52
30.0,1,Downtown,111817.0
147.28,7,Suburban,361995.56
125.05,4,Rural,166198.12
111.1,4,Industrial,198367.51
201.87,8,Rural,278654.49
93.0,4,Suburban,219336.28
103.88,5,City Center,360711.88
199.66,7,Suburban,477086.26
86.72,4,Rural,120992.55
98.0,4,Suburban,236546.78
114.12,5,Downtown,452971.44
153.63,6,Suburban,373873.76
128.31,5,Downtown,499096.35
68.29,2,Suburban,152011.97
98.71,4,Downtown,386684.4
95.71,4,Downtown,365217.38
116.91,5,Suburban,287420.32
137.03,5,Industrial,258777.62
136.73,5,City Center,463995.69
48.96,2,City Center,160619.59
162.56,6,City Center,554118.92
130.1,6,Downtown,506910.64
175.38,7,City Center,592449.85
137.77,5,Downtown,525192.77
164.05,6,Industrial,299401.38
138.66,5,Suburban,333331.62
173.85,7,Suburban,415695.06
140.89,5,Downtown,545581.09
116.08,5,Downtown,458807.87
210.9,8,Industrial,403612.08
155.56,6,City Center,517077.45
142.95,6,Industrial,267163.67
68.95,3,Suburban,162062.65
68.47,3,Suburban,170129.39
131.71,6,City Center,449356.86
125.82,5,Suburban,310802.7
95.44,5,Downtown,375423.84
125.64,5,Suburban,299364.62
183.55,7,Rural,244450.08
147.82,6,City Center,493977.3
74.36,3,City Center,251089.98
115.54,5,City Center,401619.94
87.8,5,Rural,132419.34
104.49,4,Industrial,205743.01
103.46,4,Downtown,409049.81
100.89,3,City Center,339709.53
69.79,3,Suburban,174497.17
114.89,4,Downtown,439141.34
97.58,4,Suburban,234635.39
30.0,1,Downtown,116787.0
202.12,8,Downtown,790250.08
163.55,7,Suburban,392706.57
104.95,4,Suburban,250572.94
120.75,4,Downtown,469572.67
73.13,4,City Center,263452.48
187.83,7,Suburban,455434.83
195.89,7,Rural,266657.55
126.27,5,Rural,176683.75
160.94,6,Downtown,628303.29
127.01,6,Industrial,254391.21
66.53,2,Downtown,252043.44
103.53,4,Downtown,412187.73
125.28,6,City Center,443336.36
101.82,3,City Center,341893.27
111.25,4,Industrial,211540.8
116.34,5,Industrial,223365.03
116.76,5,Industrial,219883.29
122.09,5,Industrial,225744.51
77.58,3,Industrial,151038.7
91.32,4,Downtown,353526.74
68.62,2,Downtown,266945.2
159.11,6,Rural,223979.62
35.77,1,Rural,36568.12
166.14,8,Suburban,420232.23
175.45,6,Downtown,679457.92
107.91,4,Industrial,202702.16
30.0,1,Suburban,70856.0
105.55,5,City Center,363437.73
117.43,4,Downtown,446506.22
79.58,4,Rural,125370.07
99.39,4,Downtown,388018.42
181.21,7,Downtown,699226.33
146.6,5,Downtown,558286.8
83.02,4,Downtown,324123.02
56.1,2,City Center,196366.1
106.92,5,Rural,147774.31
111.46,4,Downtown,429603.05
139.85,6,City Center,473164.9
98.59,4,Suburban,231380.66
140.46,5,Downtown,532647.94
197.41,8,City Center,666814.48
152.62,6,Industrial,293081.06
118.08,5,Suburban,280522.92
112.67,4,Rural,146120.98
105.73,5,Downtown,429881.76
167.23,8,Downtown,671192.73
94.91,4,City Center,330048.39
121.81,6,Rural,185864.91
122.05,5,Industrial,228300.87
99.93,3,Suburban,222098.26
65.1,2,Rural,82919.38
132.92,6,Downtown,522214.43
117.56,4,City Center,392834.52
140.01,5,Industrial,256458.43
98.66,4,City Center,328982.96
168.83,7,Suburban,412568.7
84.93,4,Rural,121744.05
188.48,8,City Center,640308.83
50.09,2,City Center,169959.62
137.39,5,Downtown,525101.81
139.02,6,City Center,481198.68
88.18,3,Industrial,170989.58
136.98,6,Rural,195501.76
171.18,7,Suburban,409203.49
31.33,2,City Center,105839.74
140.11,5,Industrial,251371.69
30.0,1,Suburban,77308.0
81.37,3,Industrial,161389.11
185.17,7,City Center,620928.96
96.73,3,City Center,317777.16
73.04,2,Rural,95988.8
112.08,4,Downtown,428180.72
202.72,8,Industrial,385851.38
46.73,2,Downtown,179509.49
77.95,3,Downtown,300507.61
179.9,7,Suburban,432342.53
194.31,7,Suburban,462289.19
115.86,5,Industrial,217821.13
70.44,4,Downtown,288988.62
203.83,8,Rural,278128.74
183.78,8,Downtown,726090.93
147.16,6,Suburban,348976.76
87.5,4,Downtown,350993.67
118.04,5,City Center,406150.48
113.59,5,City Center,399538.79
133.23,5,Rural,189645.05
178.04,6,Industrial,329202.09
155.18,6,Downtown,595016.39
76.9,3,City Center,263633.87
175.06,7,Industrial,329889.79
132.53,6,City Center,450002.86
147.48,6,Industrial,272848.95
178.66,8,Industrial,348759.45
75.54,3,City Center,265030.37
118.57,5,Suburban,280488.95
98.74,3,Industrial,182165.73
57.29,2,Downtown,215401.68
133.87,6,City Center,467391.2
220.46,8,Suburban,521190.52
46.4,2,City Center,157470.67
118.71,5,Rural,173662.78
145.62,6,Downtown,571672.01
124.92,6,Rural,188969.13
115.47,5,Industrial,227417.32
68.03,3,Industrial,127008.02
129.31,5,Rural,169343.47
89.73,4,Rural,124427.44
32.4,2,Industrial,67491.7
167.78,7,Suburban,404283.38
158.34,5,Downtown,607509.01
122.07,5,City Center,412376.32
129.16,6,Rural,187600.99
162.97,7,Downtown,634330.52
128.97,5,City Center,442298.76
156.16,5,City Center,518770.11
108.1,4,Rural,148254.71
172.48,7,Suburban,407917.7
132.83,6,Suburban,334273.86
127.76,6,Downtown,498560.27
69.2,3,Downtown,280598.45
131.48,5,Industrial,250242.35
86.72,3,Suburban,199507.61
94.47,3,Downtown,357279.42
87.38,2,Industrial,143555.46
77.35,3,City Center,259980.81
